edge_id,row,col,theta_deg,edge_len_m,cum_dist_m,elev_m,unit_cost,alpha_parallel_deg,alpha_cross_deg,rho_up,rho_down,rho_roll,rho_slide,rho_max,dominant_limit_code,dominant_limit_name,mu_slide,mu_brake
0,24,332,135.0,81.45955231168543,81.45955231168543,3699.0,1.5514812924254773,-13.462281158902025,8.72400959015865,0.0,0.5514812924254773,0.1615986290110055,0.35351364899069054,0.5514812924254773,1,下坡制动,0.4340720342974977,0.4340720342974977
1,24,330,180.0,57.60060183201306,139.0601541436985,3693.0,1.5042836859745607,-12.243999552799583,2.4852102713075004,0.0,0.5042836859745606,0.045706994561652434,0.10085673719491207,0.5042836859745606,1,下坡制动,0.4303363899731724,0.4303363899731724
2,24,330,135.0,81.45955231168543,220.51970645538393,3693.0,1.4278988967932311,-10.433592938803361,6.998631231543707,0.0,0.4278988967932311,0.12927890320880445,0.2852659311954875,0.4278988967932311,1,下坡制动,0.4303363899731724,0.4303363899731724
3,26,328,135.0,81.45955231168543,301.9792587670694,3664.0,1.4970774709468444,-7.344831208526981,12.124599750637527,0.0,0.2982464825681067,0.22623808061540773,0.49707747094684446,0.49707747094684446,3,侧滑附着,0.43218724812789516,0.43218724812789516
4,26,328,180.0,57.60060183201306,359.57986059908245,3664.0,1.5623789607705163,3.477202731308404,13.661016318661032,0.10524504298880176,0.0,0.2559591695452538,0.5623789607705164,0.5623789607705164,3,侧滑附着,0.43218724812789516,0.43218724812789516
5,26,326,135.0,81.45955231168543,441.03941291076785,3649.0,2.2949017579623927,-2.1091411147200385,29.98380530918294,0.0,0.08265330369972707,0.6076108450813807,1.2949017579623925,1.2949017579623925,3,侧滑附着,0.4455731550746045,0.4455731550746045
6,28,326,135.0,81.45955231168543,522.4989652224533,3627.0,1.7432425219260421,-8.035592033045832,18.020474976839537,0.0,0.32253920762828253,0.34258909350333167,0.7432425219260421,0.7432425219260421,3,侧滑附着,0.43769673370428763,0.43769673370428763
7,28,325,90.0,57.60060183201306,580.0995670544663,3627.0,1.464222470258194,4.961104227408826,11.290687057471583,0.15035006141257404,0.0,0.21025217498360133,0.46422247025819396,0.46422247025819396,3,侧滑附着,0.43007545748003195,0.43007545748003195
8,30,324,135.0,81.45955231168543,661.5591193661518,3645.0,1.232761288293305,4.911487749536041,5.608931874667523,0.14883896716730297,0.0,0.10342312256704353,0.23276128829330506,0.23276128829330506,3,侧滑附着,0.4219268999838982,0.4219268999838982
9,30,324,90.0,57.60060183201306,719.1597211981648,3645.0,1.225525092118861,7.4185734107851165,0.497341509184743,0.22552509211886101,0.0,0.009141398912330484,0.020573385668739102,0.22552509211886101,0,上坡牵引,0.4219268999838982,0.4219268999838982
10,32,324,135.0,81.45955231168543,800.6192735098502,3649.0,1.8535661594905908,0.35167796998278417,20.526852363291454,0.010631354797664482,0.0,0.39430065478685344,0.8535661594905908,0.8535661594905908,3,侧滑附着,0.43865252206062505,0.43865252206062505
11,32,322,135.0,81.45955231168543,882.0788258215357,3629.0,1.616589183141767,-15.113456620442502,14.455904058348354,0.0,0.616589183141767,0.2714856967384893,0.5885624020898685,0.616589183141767,1,下坡制动,0.43801073976593524,0.43801073976593524
12,34,322,135.0,81.45955231168543,963.5383781332212,3601.0,1.8891991593322086,-6.304712527012773,20.83467098651783,0.0,0.25815459464483476,0.4007645999472937,0.8891991593322086,0.8891991593322086,3,侧滑附着,0.4279771973932468,0.4279771973932468
13,34,320,135.0,81.45955231168543,1044.9979304449066,3617.0,2.026406130339503,11.78801183413917,24.42817345663808,0.36146606312059293,0.0,0.4783319418725763,1.026406130339503,1.026406130339503,3,侧滑附着,0.44252770648100453,0.44252770648100453
